référence,prix
92073265,10.49
59105985,25.54
1974297,22.56
916849,32.49
18401016,5.15
40952661,27.71
83846858,24.34
72529656,12.75
93399702,23.32
45377817,30.05
82811018,37.85
1704036,42.26
92954436,10.62
44948546,20.73
38679125,35.72
20620526,3.3
97030416,6.46
31286803,36.89
50084594,9.29
13610228,3.5
46350886,31.68
64409929,39.71
74677570,27.87
15563811,48.85
64265800,48.98
85667994,5.64
97729714,42.72
49239111,18.88
51649682,13.4
61551099,20.47
86860482,4.13
51105836,30.05
36838831,38.39
46487420,12.38
74350117,46.2
91349924,24.56
77597508,31.85
81955193,47.76
23969058,17.83
8463423,12.56
78583397,35.85
58458317,28.11
52689977,14.7
85800499,30.48
5540208,50.97
94748715,3.3
89168410,36.29
81398475,33.55
4779404,1.32
9832100,23.86
35114463,20.31
98051264,36.57
32660199,47.33
99891022,12.7
43271334,181.24
38666551,10.99
94234628,25.07
20698791,38.29
60849872,9.59
97119311,2.17
30037428,125.8
23323729,29.66
85136280,45.88
31725509,29.04
96747195,29.79
85164417,37.74
7084897,19.29
73847275,40.94
82229646,8.82
94281758,36.9
67594433,22.83
35062598,11.32
30673841,12.89
62403230,49.65
73207970,0.14
70729264,41.93
92650799,1.32
72308902,37.01
87629864,8.22
39415657,33.59
9818722,45.5
92898755,13.98
38978777,44.11
94137311,47.67
15060075,14.48
68399289,11.05
8524472,35.32
19478014,43.32
1130310,16.92
67236537,33.76
44196140,5.04
47018490,47.02
49615789,16.27
26655873,0.82
35215388,38.4
64841316,6.63
38095917,17.75
38056222,16.83
15386876,19.98
27173468,12.56
57993289,47.73
67194477,4.22
51215171,14.53
62331155,34.93
85177497,27.21
39091039,30.53
46876384,1.21
8603307,19.04
74937930,20.97
67737891,0.62
77561932,16.93
81422915,10.01
49682754,34.08
63463955,50.05
15165381,16.58
45254837,18.13
27975831,43.76
16483483,15.58
89034912,71.68
76411639,38.9
75474213,47.64
87020948,4.68
88714293,41.67
71144662,19.82
8637084,52.92
18832305,38.28
62473889,41.78
38715598,0.15
45849506,31.03
91786195,13.09
19684848,3.61
66445106,13.91
70567559,32.74
31377847,3.6
40261852,18.68
4470933,34.64
62463527,12.49
45217286,38.6
19752982,10.58
20166454,12.77
35998646,48.64
9623977,22.45
11577216,11.72
53704922,0.47
70030476,74.24
70006467,18.54
71001650,16.34
16182936,39.49
26826019,40.66
32446506,19.9
14272704,156.12
68036010,16.59
94208546,1.36
2443195,49.49
194743,49.02
8317611,0.88
22938297,18.61
73098376,16.0
16635788,4.4
26630466,1.47
73947222,190.08
33679748,30.11
87651381,4.75
57703916,5.19
49644031,33.42
84552147,1.84
74029117,31.75
82376619,23.35
35026530,7.49
47640937,25.77
67409262,49.4
83657344,37.18
71495635,34.58
47598117,11.8
16108919,37.98
65138086,4.76
10405669,32.81
53529037,24.15
18451780,45.67
98982019,13.99
73468789,41.03
40034743,0.55
33980098,21.59
1028872,29.37
12928202,0.07
10055231,49.94
66302916,41.44
93105183,2.87
48426888,31.72
79573895,34.07
55160562,20.3
15217876,17.7
6909897,18.82
75829617,32.6
754088,22.93
76978902,4.38
40842743,36.89
74706778,36.29
93868004,6.08
31310488,47.16
76738636,29.08
75145381,28.37
74353446,13.48
5208044,25.63
25030214,27.44
97387764,41.46
81241643,15.82
60112947,19.68
52058812,18.08
53393969,6.7
29241423,45.47
77872335,6.23
13904222,0.42
95037942,3.84
26648598,3.96
2729370,2.19
98267983,4.71
72503365,15.51
59144228,13.21
13521584,11.01
95614295,8.04
69897989,8.72
42215110,12.57
47801302,29.04
85925042,3.93
5117811,33.35
76689646,6.67
37744781,6.51
58974120,4.72
66656155,0.75
30708077,22.11
74481616,31.91
23255500,9.3
18206557,39.13
21518353,46.61
78088720,34.3
98956822,28.48
2173393,50.18
66438478,17.72
60725976,32.75
32382428,15.06
74169925,24.99
4913797,10.05
21026144,11.15
95525858,10.38
75838917,2.33
9852261,25.31
16365419,10.11
86271846,37.26
43147115,35.45
44937117,40.76
4526837,16.73
10819414,21.07
13983766,30.12
1999358,47.19
53044608,28.06
29800475,14.57
3461723,25.87
81658906,6.88
13649502,2.25
71871848,28.93
91037364,7.96
47099244,42.09
68618187,1.74
43086510,167.4
65324572,36.43
95952342,4.36
25385389,37.69
1647534,3.22
1530544,7.81
53978887,45.58
53467369,12.91
6902537,36.46
12641301,21.09
77038983,1.38
48552726,37.64
2417937,2.94
92865892,8.39
72146459,11.32
49716083,32.61
57971801,42.1
46768140,17.04
89846406,194.44
75975365,24.26
24336317,16.35
23364634,47.44
85261586,7.18
39954173,5.98
48058379,12.29
7961926,6.07
94992553,30.62
28149546,21.67
17052870,27.19
87505098,44.51
50980928,33.17
79615730,4.9
12255609,9.86
81317641,37.91
29787838,24.02
39788605,36.1
30849832,31.6
86902674,24.63
32662398,27.23
72520575,50.93
39168907,2.5
33955368,19.05
34537911,25.68
28494172,8.53
17754121,5.62
74154821,33.14
62221912,20.37
64713245,33.46
28268197,50.7
35179249,14.62
46263733,46.53
41840490,14.88
35765221,50.61
31623719,26.21
91612217,29.29
19595493,19.13
97709368,32.02
48404553,8.8
57847325,7.65
14027550,28.11
88107668,18.0
20255786,22.47
76840227,49.32
2832089,17.12
41895600,33.55
4536773,36.26
73410694,11.74
41375387,20.11
49522378,44.81
92341634,0.55
21248553,9.96
24887260,11.95
2897841,23.84
9089358,41.48
60359983,21.68
47870611,42.72
76966273,0.97
89137663,32.47
54424992,11.87
6703800,39.95
83885588,22.75
44865072,52.81
85375646,21.35
20329026,17.31
71883324,134.56
54810278,32.03
49658403,39.26
93720357,30.42
91896424,41.0
61934198,28.41
33885095,17.04
61782658,9.54
39812344,49.21
11683023,7.33
55983846,14.03
39038547,35.56
49061247,36.19
99426675,8.66
29508049,47.47
72197931,15.07
86342667,29.44
18854337,31.89
6260717,16.78
36883848,45.82
85862969,46.67
38184421,2.86
2719280,26.67
24324170,6.29
98029420,39.14
6255977,5.7
36711491,7.29
17307254,31.75
87050005,16.44
76879493,14.02
42248546,50.76
3694016,7.04
78542382,45.82
2787740,26.87
51372437,30.29
11875774,22.61
33355424,43.08
92352002,2.94
26829198,203.0
98647262,14.86
54577915,15.13
33310191,18.47
61141297,14.28
47034911,9.87
81342332,34.5
43344933,5.6
89019182,0.64
49672585,5.75
90915382,21.96
89720624,1.92
62390850,41.4
16741827,32.63
92629312,13.94
50858847,3.03
28281709,25.09
22773159,19.1
12001523,34.18
51970852,10.06
30451122,175.92
37220954,49.18
5440231,48.7
87591602,14.72
59398048,15.07
71320050,20.16
51777247,25.52
34337387,9.34
56260415,50.56
22909505,36.06
91104764,24.77
92359486,30.64
47612501,50.76
45472440,27.84
27891507,8.4
99214310,13.2
66790188,157.76
31192271,33.55
24988682,47.82
60968950,11.99
78841386,114.8
5036744,48.11
84707083,16.1
52923609,2.39
1123573,37.91
66555018,50.4
96632648,11.71
99758183,16.34
51793994,9.56
41892560,40.92
14780268,77.28
95508553,15.75
47028214,43.33
47922040,13.52
1025735,11.54
17411102,26.03
52551765,9.06
42166394,37.14
34791448,22.84
12661435,16.63
36422269,14.51
46821082,6.19
61806945,12.79
18580807,4.6
2657958,7.72
22075418,22.49
60464114,4.3
12825774,30.4
14503166,35.69
42307458,38.78
85943308,34.63
75992860,26.98
46937808,139.08
96374392,45.29
25366516,5.2
33844422,30.15
45761449,14.79
8789756,13.79
27588900,0.52
41357998,24.14
49678469,37.65
82621870,9.36
7929760,6.99
96690462,22.62
22541441,10.37
30934277,27.83
25333158,42.13
70786537,22.12
44850910,43.98
16720455,44.41
33471062,18.43
51740324,8.78
30706216,37.44
34758456,3.96
15682695,14.66
7347083,50.04
26122817,12.7
46764641,2.98
67058052,37.88
51930636,23.74
12935454,0.36
89277207,13.68
90429272,22.39
1336276,25.39
58328759,4.71
81659125,10.7
77094585,40.19
98118007,24.59
89509303,8.98
93622288,33.35
70771561,8.99
41167782,59.92
37759472,45.99
87225590,13.27
27776651,10.41
99450646,39.87
60292452,45.17
19047555,16.97
82110115,3.92
94821641,1.5
2054846,46.33
70055927,25.24
44361331,5.81
89376941,28.89
93468255,38.04
44745667,10.77
48286135,37.35
52408942,4.2
4417195,48.45
77079032,32.36
40290213,35.39
74258179,45.78
30897522,104.52
37804945,18.41
57368063,40.67
70846193,12.38
20086774,35.1
40367251,16.65
82700171,3.67
17881867,30.87
80513176,7.75
26180528,32.54
38337097,48.42
94910018,13.92
99805239,19.99
43078977,37.25
63090167,4.25
4787639,26.37
41013148,39.54
51479427,2.2
83595642,29.69
36402402,23.64
80297868,14.65
20610089,2.1
30536249,36.93
24957764,43.44
50359075,33.17
56104620,30.98
86556952,6.36
91223679,28.11
27387871,5.48
98994470,21.8
82869899,2.12
90368702,36.77
68524268,0.13
95479238,27.11
84946631,5.36
61609604,3.99
24187786,16.6
59717165,4.65
10366361,18.43
44026007,34.58
79736362,24.89
97137414,31.36
37671354,18.97
69867046,42.85
410459,12.45
80237706,37.49
95507823,44.22
74420161,32.69
7062097,10.51
94091530,50.27
54316464,14.94
76129188,13.18
97962303,40.65
45299722,10.19
17845216,50.15
59093117,42.89
53884945,47.16
12166962,35.81
51623615,14.5
11895236,44.45
41985795,1.51
75616694,23.01
33675934,36.73
98141676,45.68
35165230,2.61
4080063,9.14
83597632,35.49
24201370,6.92
45454598,16.86
49190916,8.34
5810081,2.03
75741518,19.47
43355331,7.33
34991244,115.32
99316810,50.21
4893564,39.92
3467540,5.24
42203534,7.67
82923820,3.39
240725,10.58
79776341,18.93
85887675,35.32
96250805,8.25
70384034,12.59
96934657,20.86
86291361,19.12
96721315,44.81
20677978,28.2
57814794,137.4
30841118,7.91
40873875,7.7
66844928,6.04
76363222,35.76
26489231,32.48
94874599,7.31
72301350,14.85
39585753,16.05
17100886,24.2
15580822,39.59
17018520,36.61
65504300,41.91
46045415,39.04
72329721,21.46
69667823,35.42
45381721,7.25
10776017,9.61
62734659,25.91
46084256,29.74
48425534,6.75
32361122,40.39
11550466,40.8
57148320,30.16
84988409,48.25
36404806,8.14
35601367,0.92
90977191,16.76
22474188,36.28
11229607,39.81
38105407,27.84
67616136,0.68
2130432,48.93
39770078,9.64
53036354,0.09
30750107,43.38
713163,33.46
75097024,10.44
63506324,11.49
68084530,29.31
18840526,41.63
9439015,33.81
51658417,26.77
30885212,34.24
86192785,6.57
91669468,22.65
70687433,18.8
53430699,12.81
69390255,36.46
64939660,49.22
18725037,24.1
26703486,189.36
32970226,36.76
58854386,8.52
82093562,7.7
24755218,33.16
21031617,23.65
10628826,29.06
92063817,50.09
90497517,4.47
94804920,0.85
9242582,27.73
29469287,32.38
66990735,3.67
17853624,94.16
57134424,5.73
99343482,9.49
41899911,24.81
50267863,9.07
75452905,48.95
79648529,29.79
64822918,2.08
53322784,41.53
23271650,3.09
60505709,15.32
36873105,41.1
65866485,14.5
88412800,5.6
5468274,25.03
99901452,1.29
82728451,43.24
62055938,13.82
15185164,33.98
44945003,33.64
4581883,22.3
96387244,9.89
91897228,34.53
49991878,39.43
1463626,36.52
29063168,7.09
9756930,28.62
84906330,1.14
13460530,23.4
57729633,3.03
73686349,12.16
84251165,37.04
5137955,36.08
30236609,29.95
53835929,14.34
74994869,2.87
74798862,36.31
13857364,28.96
18252201,24.1
51939293,13.89
15155032,38.03
21876448,5.79
92560477,36.57
4468966,50.4
94141450,7.57
1601284,27.92
94243941,33.94
94777813,35.46
97355068,3.44
24697918,1.53
59221508,36.2
49903114,42.32
90407726,3.1
62262180,135.52
52589792,7.83
67785886,2.09
74161789,40.86
55375970,26.12
47699040,45.38
64798679,43.26
89453302,0.11
81611332,49.11
74111760,78.96
23253343,2.34
19177490,25.88
11379763,43.58
56283316,37.1
31663851,28.97
86167270,13.28
86571702,66.64
58146576,14.87
2664948,23.82
81230112,193.6
18881360,19.3
82149780,14.27
13670660,50.05
64748924,7.05
64519716,18.49
11944808,16.99
71819658,176.56
63268512,18.83
12754548,175.2
76785370,23.75
3235625,26.01
22447314,140.36
37049036,49.39
72329053,20.4
59224363,50.91
54742994,0.98
23749527,20.97
39301434,186.96
81192015,32.23
88245159,48.61
78114015,14.54
37918516,29.33
19916983,41.61
12932265,23.92
56777991,12.18
97020902,23.77
37851784,46.64
26335217,45.83
4257132,41.32
10857913,30.13
4256769,3.46
39360396,28.84
50983744,10.27
67331634,50.45
16794798,39.56
53667580,14.41
43839787,14.89
16306919,1.23
99692275,8.86
51086123,9.15
34115640,25.48
70805390,44.98
90017798,30.87
96628628,14.38
68156972,48.46
47812511,5.57
20137777,40.38
67878403,47.23
62166770,42.36
65102688,21.36
48871826,6.44
2752716,10.04
90552342,16.59
40913906,41.85
39922065,35.79
7944004,13.6
88592588,11.59
75327106,34.22
59049765,19.6
91331825,4.1
71691151,4.45
62360200,4.45
84582270,181.56
13952912,36.19
89643293,19.63
28107573,48.18
50955238,31.99
91385606,21.87
93194320,8.6
43857810,59.24
11953420,31.86
58291464,15.5
93160755,17.32
23034017,30.21
41168469,32.73
56618929,22.3
17655489,40.28
55323052,48.83
56130396,4.24
43697708,25.48
74095201,10.97
62015800,1.1
30858441,32.65
670364,15.66
77495316,19.95
40638323,6.51
1753034,0.92
32747904,44.04
40942900,14.65
17294017,29.82
71878897,41.39
91143634,46.69
16032348,17.76
48816746,20.92
77548700,27.97
83981356,6.4
23897632,14.09
81003682,13.06
25237449,41.29
95655669,27.39
3279622,22.56
82524286,17.22
56997776,20.87
754382,16.15
38692376,36.7
22775126,0.67
49006194,12.92
14968369,15.92
13677616,37.28
98255035,13.99
83141851,30.86
937618,18.45
83133311,12.93
30212652,13.57
65510895,24.25
55303940,31.95
18441355,47.74
46209641,2.7
50861525,29.03
95660373,8.89
61554084,9.15
55121299,0.73
21196671,17.04
61208348,4.65
58398773,49.93
26164126,49.88
65139721,14.82
89728301,31.98
47128724,2.17
24686969,36.59
35999407,29.52
90153455,2.21
20284663,15.71
51435877,32.94
91959200,0.91
61190632,37.66
86041672,21.49
48258557,35.92
15933381,29.49
34578871,44.05
41912350,1.85
21547326,36.74
91086745,33.45
5200184,20.64
92538379,44.48
50818495,1.25
3179276,32.74
69906011,7.71
92827565,28.14
13620821,17.53
86227191,29.03
98825620,16.41
38311976,46.08
66466553,9.74
65466765,10.39
64432772,27.69
91784491,31.02
62206863,29.3
59084475,18.38
47651906,15.25
19937174,17.8
8181286,37.71
13397337,16.49
10448500,44.34
82067860,4.07
50983557,41.45
61284333,0.08
8159668,45.56
95016635,11.68
2580608,27.75
39394627,7.75
3370131,15.39
32391872,48.63
5035693,15.05
34105608,175.76
32250871,8.75
3350217,17.59
1569059,24.07
48156308,29.56
59785558,11.24
28962125,49.49
96740046,48.52
49797639,50.03
45455218,42.48
80062080,3.6
86365991,16.79
75918039,7.18
2598084,168.96
76733382,42.83
6201281,12.62
22007080,9.23
88384137,39.82
27348969,11.5
50744188,26.43
11540070,107.08
57976317,11.81
55853968,18.62
56466416,5.61
74406159,19.51
86529798,36.16
72993373,29.25
18091617,39.24
5153233,20.66
87176064,9.11
25709737,27.45
5758852,20.34
12147017,17.82
62666597,6.61
64335965,15.85
40812138,113.08
68034578,47.49
80244701,18.08
93499215,38.99
37501937,43.43
40033605,39.87
53855341,2.76
22565217,7.57
95811319,37.04
70492335,37.02
36273947,5.09
64946129,19.49
10105980,31.35
92423036,4.65
25422821,30.35
71440327,2.87
88047301,21.31
13919915,6.28
1066173,12.07
63340795,7.09
53650551,39.74
17139864,7.35
72712773,3.74
87766620,6.93
37890315,14.57
84462980,16.59
95009206,49.93
8967012,33.79
49090600,10.14
23716297,22.64
44226172,0.26
96259475,38.87
6380447,3.14
95565192,22.49
75144062,7.06
46464839,6.0
18581771,45.65
27269810,4.95
62430021,40.58
35059818,20.44
92465990,39.84
61614901,46.79
91960473,15.44
55474204,6.88
80276163,24.42
81489771,24.68
21255399,18.07
5335517,38.26
18152491,14.95
54262890,150.68
70539313,18.83
251082,57.96
60988069,36.83
16527489,21.27
82680608,13.43
97620801,6.08
90538586,46.73
4990366,19.35
62902466,49.74
39569201,2.19
22010991,1.19
50423794,29.6
1279185,28.65
35836054,2.68
37243793,15.67
75248731,40.16
49235200,4.78
49959097,27.11
34473447,28.36
56676930,7.33
67215267,0.28
69371167,15.88
89702957,41.44
37762170,10.87
836962,11.95
7782428,50.97
67960101,36.52
79590655,12.09
46634126,1.01
83169982,10.65
11532104,1.32
68491582,23.64
79117471,0.57
82180941,23.81
32088551,48.14
26362457,45.22
6177172,14.44
69642568,11.08
76540461,13.12
83057705,42.0
20982946,25.9
39310972,29.93
34672666,12.26
11651626,4.88
54377132,31.14
28583528,0.73
57351622,4.2
87626470,27.23
36475209,47.15
27347,23.47
92118621,4.74
47214764,35.37
79375523,8.94
50528862,155.96
92444306,28.66
63678712,24.45
23888073,1.11
55561569,3.86
91449337,3.85
59683062,25.62
76546453,42.67
86184641,28.64
19719386,34.79
52457781,1.22
72452999,24.04
33323926,40.06
37750106,36.18
78159244,15.71
80227425,48.2
52671613,16.52
78758912,2.31
4052157,44.64
40372895,41.75
95421649,22.95
71277657,2.15
18598967,24.09
46740039,11.07
32272725,40.71
58557591,7.39
80608718,7.07
34699613,33.19
69954692,28.89
17329030,5.51
39350590,7.04
81448779,47.89
20598440,12.22
45284865,24.93
1802219,18.2
76928030,13.23
23430323,12.05
70491635,39.73
66859294,43.9
89237830,6.51
80929720,32.1
53762469,28.08
9664265,17.46
43810345,47.28
7569362,33.65
67091415,7.56
95776606,38.52
37148984,5.38
98402018,24.8
9106019,3.6
19866903,14.38
67139129,19.02
68094530,6.42
1683047,12.57
15381557,34.59
21572331,4.89
62732851,1.15
76299293,0.75
81133240,49.29
57406562,13.06
65120988,10.83
45982471,14.28
44374889,34.66
76286476,6.74
91426089,20.16
37802068,20.81
47398945,30.91
50898938,47.3
75882167,10.19
44369267,17.96
88057341,12.8
34856189,27.01
72828977,46.43
37796445,45.62
2339385,11.19
37727720,39.22
53441091,17.93
95855948,1.01
38721612,37.53
87678705,23.91
78897523,15.16
11385058,12.45
99202809,35.78
76125522,0.25
79064176,25.63
90869118,12.22
28717686,58.04
282363,11.25
56483552,20.04
26228682,94.52
78234054,40.33
19485505,30.04
65468697,7.34
14702960,30.62
34276642,15.45
53180230,18.7
65443529,41.74
95401902,38.99
58538700,99.08
94218361,12.39
41013506,28.2
31766000,13.98
81249443,4.18
85801718,10.28
48849969,13.92
33977470,7.44
60327195,26.2
47037483,12.74
21789358,16.93
81735104,48.35
70838848,6.62
24516512,30.68
45192709,30.04
85768483,18.03
93104099,9.3
16458250,29.2
21618853,21.26
6690524,8.61
67671559,15.99
2440405,0.22
57237087,19.01
75106610,34.14
92803101,32.83
37411418,12.66
38681978,26.12
3004098,29.31
44339190,0.4
99492430,49.21
38901513,12.22
78930254,50.38
990654,1.5
76103346,29.79
84567809,14.61
50189730,11.67
11309797,3.03
31900250,28.12
79661758,43.9
75071265,29.87
43450690,41.54
36642576,18.95
4394781,5.75
60995305,8.66
78285852,117.72
34982729,24.05
68138867,36.5
15048455,11.57
98677878,40.55
85770841,47.43
9992934,44.45
11236398,24.28
29679679,25.44
75649057,1.82
44393327,14.19
85016744,20.13
11889405,3.25
3753286,50.77
83966422,0.5
98447464,38.41
76773084,16.73
32766804,40.03
45312489,41.23
204974,4.92
36483728,2.87
99639423,0.35
99836811,12.87
14609091,11.68
73223268,30.18
94254277,7.74
22780130,24.88
53768072,30.12
14420942,38.82
61884063,46.94
2117443,20.04
14710087,11.04
95946509,11.31
45374605,14.71
78257591,40.86
59729744,38.21
12821597,44.96
18873905,19.52
26912738,30.61
61381743,39.11
48407634,7.96
19366378,43.82
11924778,25.81
7681343,34.71
35539260,6.8
63686810,0.5
35928276,45.52
42390338,24.77
21650455,12.65
30093004,5.5
12152750,39.84
82124236,45.54
88076083,7.7
89924933,14.56
98546253,8.65
91169015,14.16
91736623,48.64
81887869,13.41
90224365,2.63
73733427,36.03
30011084,27.12
20887860,15.16
70362948,13.93
98551138,7.42
62476614,196.28
12807595,47.08
44332949,30.1
65799095,0.39
19580367,32.36
31911868,30.32
27894674,47.9
66637338,50.94
8997093,10.8
67418517,49.55
1870760,20.29
67608528,36.27
93969890,16.01
62860047,6.69
64453758,39.02
27984736,31.13
5864753,1.92
91267591,5.82
34765361,16.72
73175056,0.39
44627524,20.01
71984222,11.42
9814906,35.87
72850742,5.04
10173003,39.03
82830874,15.9
2599167,2.04
60795973,11.04
93704936,8.51
66602350,44.5
50562107,24.08
71352748,19.58
38314049,45.0
93345588,65.24
74442699,14.41
70922493,40.16
80730809,10.81
6384287,15.19
52101762,5.9
83320075,9.87
6166554,17.34
91136255,10.57
54244415,3.29
32176606,5.5
66549578,33.12
51644614,7.59
21243885,24.2
65817800,22.07
69996326,47.04
20221907,50.13
39683436,18.66
3747459,49.67
1829711,22.04
13014599,11.88
34357769,24.19
8371304,38.06
12570802,11.72
70684414,45.01
73045801,27.25
11649469,34.85
82789292,42.54
60984188,44.5
14820821,3.25
43755251,38.79
20893253,18.52
87920676,60.16
90225707,17.98
24050566,47.82
97391824,38.64
86494258,16.52
79967484,185.12
97996591,1.28
78592012,34.7
84183979,50.35
4423431,33.29
18560771,18.78
32339008,38.31
32589097,49.03
